log outdegree,log S,log Sinter,log indegree,log input purchases
-7.32435469130591,-3.53676736133723,-4.04414920187579,-8.87170088181841,-4.02631558665594
-7.64712502327443,0.441313123024373,-0.198672954226281,-7.05468343156841,-0.0482351022943329
-7.89150065522738,-0.208722572057856,-0.964570126757424,-7.34251673957583,-0.698270797376562
-5.68503456873978,2.51274573947902,2.38042439539928,-6.16314206300728,2.02319751416031
-8.21211932058162,0.430711117482672,-0.4973994373615,-7.05934795285741,-0.0588371078360342
-7.6727156160527,0.425240856535042,-0.226248491949539,-7.06175507972582,-0.0643073687836641
-10.023077634623,-1.79864282060354,-4.05400017288922,-8.06181734009206,-2.28819104592225
-4.47902077520954,1.58529586678487,1.54041364758321,-6.55736211860078,1.09574764146617
-9.03003938048001,-0.717312290427597,-2.18100313790626,-7.57028548686197,-1.2068605157463
-8.21370679477906,-1.31997842726108,-2.2489981980802,-7.84303402502273,-1.80952665257979
-6.51038379116861,2.57031815905824,2.30259547948756,-6.1389428443712,2.08076993373953
-8.46363866506566,1.53667773729344,0.457848106024374,-6.57825145938875,1.04712951197473
-7.07584159966587,-1.30541101926725,-1.72597977182239,-7.83640555815671,-1.79495924458596
-8.59192066335242,-2.1950418392977,-3.35575457168794,-8.24441453627219,-2.6845900646164
-7.81019851019008,1.19332019429026,0.477510695394862,-6.72641294821874,0.703771968971555
-9.09918750319137,0.185777494733518,-1.32875151568881,-7.16738902009298,-0.303770730585188
-9.5081010149138,-2.25332599481668,-4.08293127063318,-8.2713693071218,-2.74287422013539
-7.67612089020603,2.25894299624805,1.60591193528907,-6.27020378741323,1.76939477092935
-8.53781391200544,1.52243231285389,0.396656440856875,-6.5843766766632,1.03288408753519
-9.04242033934373,0.224451136904754,-1.24828589995767,-7.15029455874808,-0.265097088413952
-6.54812358085761,1.23054444809887,0.954370497099943,-6.71029781982304,0.740996222780165
-8.97196976211745,-0.302693089972428,-1.72428987250162,-7.38443285140221,-0.792241315291134
-8.79622142500712,0.460849251371928,-0.836847563904019,-7.04609083480196,-0.0286989739467775
-8.66654746768704,-0.553568567560583,-1.76340426491387,-7.49671120857591,-1.04311679287929
-9.30255740103121,0.535092927048842,-1.13320270274222,-7.01346726755445,0.0455447017301367
-7.79984381610084,-3.46877312099541,-4.17959036951035,-8.83957657755647,-3.95832134631412
-7.81929626739557,3.66747250195464,2.94725672160561,-5.68405747448127,3.17792427663594
-9.04557658240887,-0.489343380659769,-1.96439054802275,-7.46791587018198,-0.978891605978475
-8.61107781383103,-2.46641223246791,-3.63963243681216,-8.37014642163052,-2.95596045778662
-8.10315141853814,-1.56933723655336,-2.43635345803829,-7.95677330775793,-2.05888546187206
-10.1636486676646,-1.92078347108131,-4.29677389910585,-8.11794466607582,-2.41033169640002
-7.11126576287594,-0.238586099621489,-0.670747717937406,-7.35582933340786,-0.728134324940194
-9.06116715115745,0.322225015061512,-1.1642565801987,-7.10713580623388,-0.167323210257194
-7.91825400952446,-0.565224054126385,-1.33457138790686,-7.50194073439152,-1.05477227944509
-7.25202843222255,1.680810785474,1.20003072971185,-6.51638432811694,1.19126256015529
-9.38846264124634,1.02407410448988,-0.710957954615118,-6.79984465079766,0.534525879171178
-6.31474838249219,0.0861581129008712,-0.141308816021195,-7.21148392144305,-0.403390112417835
-7.28640431688276,-1.17083006251401,-1.6641145819078,-7.77525014660255,-1.66037828783271
-9.05074351058967,1.19033759833977,-0.288494701140793,-6.72770478115754,0.700789373021061
-8.70626728114491,-1.02968641097671,-2.26610170815655,-7.71127524440211,-1.51923463629542
-11.410876061114,2.04742681006554,-1.45149678603174,-6.35990247036886,1.55787858474683
-9.93591447302158,-2.16249557200769,-4.3439090859833,-8.22937469008014,-2.6520437973264
-8.63617664620913,-0.934198111495662,-2.12391271250698,-7.66808913404905,-1.42374633681437
-8.02241726819535,-2.69757623871549,-3.52101075465624,-8.4777107861653,-3.1871244640342
-7.62950425862552,-1.26649856633579,-1.89864935568958,-7.81870756450837,-1.7560467916545
-5.93070191956013,0.160947056475115,-0.00296034686395135,-7.17837228989331,-0.328601168843591
-7.19491175000187,-1.47484972259443,-1.93540520549391,-7.91361469279111,-1.96439794791314
-8.37200161057165,2.01832547314946,0.995944978356896,-6.37227701949996,1.52877724783075
-6.54810078610416,-0.277263249656579,-0.55343212979876,-7.37308253918036,-0.766811474975285
-7.81910508615244,-1.16399838958859,-1.88412159165453,-7.77214968751873,-1.6535466149073
-9.11727355693314,1.707114244065,0.179163432362719,-6.50511499695618,1.21756601874629
-8.44380997260461,0.366704608466024,-0.699763997765724,-7.08752997017153,-0.122843616852681
-9.27044929436812,-0.7146036960602,-2.35821911816315,-7.56906659100129,-1.20415192137891
-5.66947272392125,0.924896361011528,0.79436990291568,-6.84299803360155,0.435348135692822
-7.96010679536245,-0.635478495925192,-1.4262666259675,-7.53348680509671,-1.1250267212439
-8.72810502264742,-0.901036584428661,-2.15219149352847,-7.65310929656172,-1.39058480974737
-9.78527052241794,0.707934511616001,-1.34737445145547,-6.93771027673616,0.218386286297295
-7.19389928705612,-0.45092215414609,-0.911125226745482,-7.45070674129602,-0.940470379464796
-8.00392686516772,-1.46203996604372,-2.27569644148387,-7.90776913732401,-1.95158819136243
-6.3382058658365,0.77700810796123,0.545017193259049,-6.90751075082868,0.287459882642524
-9.70783312999807,0.398414281940553,-1.59296983219584,-7.07356370381036,-0.0911339433781528
-7.86467837237696,-0.253619122636219,-0.996093491574836,-7.36253354694397,-0.743167347954925
-5.86942653492747,-1.1323328363244,-1.28776300616042,-7.75778575520483,-1.6218810616431
-7.42039160478365,0.727405919081672,0.182962947623017,-6.92919273265902,0.237857693762966
-5.5450265345244,1.83981636654862,1.72283921016711,-6.44836061106489,1.35026814122992
-10.231815345632,-1.49673086200323,-3.9317903481471,-7.92360260197017,-1.98627908732193
-7.31864392585016,-0.531082359335327,-1.03632291098949,-7.4866255533356,-1.02063058465403
-6.03704140361396,1.18268040792285,1.00303853554781,-6.7310220136463,0.693132182604143
-8.41414963870324,-0.58122397133382,-1.62935295589267,-7.509121396165,-1.07077219665253
-7.76285274470655,1.52701623641932,0.83383725074169,-6.5824054639655,1.03746801110061
-8.28107109577146,-1.51258518865798,-2.48068396206546,-7.93084202074263,-2.00213341397669
-8.7523972279166,1.02234586203395,-0.2453093722514,-6.8005958232372,0.532797636715247
-7.77964395355225,0.200627203688265,-0.500520008248556,-7.16082358764122,-0.28892102163044
-8.47772475882314,-0.782973099612242,-1.87063266593988,-7.5998527918672,-1.27252132493095
-10.8833608634971,0.341586662718597,-2.67327206290354,-7.09859941737588,-0.147961562600109
-9.01593064363627,-0.182543814322151,-1.63595636752417,-7.33085323346337,-0.672092039640857
-5.64071387591199,0.712868255572602,0.585598699129768,-6.93555256538735,0.223320030253897
-8.90535591396697,-0.75969658869215,-2.13370085766046,-7.58936710322664,-1.24924481401086
-7.07587784947661,1.07310252984065,0.652522188245461,-6.77854540640704,0.583554304521945
-10.1272041527739,-1.55627073971915,-3.90082955736244,-7.9508006116697,-2.04581896503786
-7.77872022402665,-1.85187303712856,-2.55258035067971,-8.08626332735256,-2.34142126244727
-8.19451202159799,-2.54599391740611,-3.46405760788336,-8.40712943139628,-3.03554214272482
-6.48555644740114,-0.330511039773519,-0.592798719041505,-7.39685633306591,-0.820059265092225
-7.46443482276087,0.181042558490874,-0.381069437683196,-7.16948285439477,-0.308505666827831
-5.67891309355332,0.239178308093314,0.107565669396108,-7.14378934122336,-0.250369917225392
